UsageID,CustomerID,Month,CallMinutes,DataUsage,MessagesSent
U03131,C0261,Nov,228,90,7
U03132,C0261,Dec,194,79,16
U03133,C0262,Jan,777,27,65
U03134,C0262,Feb,495,49,46
U03135,C0262,Mar,870,29,87
U03136,C0262,Apr,580,30,71
U03137,C0262,May,902,29,76
U03138,C0262,Jun,688,19,54
U03139,C0262,Jul,566,29,87
U03140,C0262,Aug,803,30,39
U03141,C0262,Sep,546,22,62
U03142,C0262,Oct,651,47,76
U03143,C0262,Nov,812,24,81
U03144,C0262,Dec,939,26,81
U03145,C0263,Jan,272,65,6
U03146,C0263,Feb,176,89,3
U03147,C0263,Mar,108,65,4
U03148,C0263,Apr,113,80,5
U03149,C0263,May,148,74,3
U03150,C0263,Jun,282,65,6
U03151,C0263,Jul,218,86,5
U03152,C0263,Aug,131,73,18
U03153,C0263,Sep,274,93,8
U03154,C0263,Oct,158,86,18
U03155,C0263,Nov,119,80,4
U03156,C0263,Dec,219,82,20
U03157,C0264,Jan,526,19,87
U03158,C0264,Feb,445,24,69
U03159,C0264,Mar,703,24,67
U03160,C0264,Apr,825,27,35
U03161,C0264,May,629,19,49
U03162,C0264,Jun,837,42,44
U03163,C0264,Jul,761,36,49
U03164,C0264,Aug,793,25,66
U03165,C0264,Sep,573,25,49
U03166,C0264,Oct,504,36,57
U03167,C0264,Nov,478,39,42
U03168,C0264,Dec,769,23,37
U03169,C0265,Jan,554,29,62
U03170,C0265,Feb,943,39,73
U03171,C0265,Mar,585,45,44
U03172,C0265,Apr,708,36,57
U03173,C0265,May,506,35,66
U03174,C0265,Jun,777,34,86
U03175,C0265,Jul,478,18,90
U03176,C0265,Aug,552,27,55
U03177,C0265,Sep,551,42,63
U03178,C0265,Oct,889,22,42
U03179,C0265,Nov,837,35,44
U03180,C0265,Dec,492,38,43
U03181,C0266,Jan,126,89,14
U03182,C0266,Feb,161,96,16
U03183,C0266,Mar,203,91,13
U03184,C0266,Apr,115,80,15
U03185,C0266,May,187,100,18
U03186,C0266,Jun,217,99,18
U03187,C0266,Jul,216,99,10
U03188,C0266,Aug,178,70,16
U03189,C0266,Sep,214,79,5
U03190,C0266,Oct,140,88,3
U03191,C0266,Nov,132,66,14
U03192,C0266,Dec,222,95,7
U03193,C0267,Jan,512,21,57
U03194,C0267,Feb,769,26,53
U03195,C0267,Mar,871,27,88
U03196,C0267,Apr,831,33,48
U03197,C0267,May,629,21,82
U03198,C0267,Jun,541,25,79
U03199,C0267,Jul,546,42,81
U03200,C0267,Aug,426,45,58
U03201,C0267,Sep,455,24,77
U03202,C0267,Oct,475,48,88
U03203,C0267,Nov,561,19,44
U03204,C0267,Dec,774,27,40
U03205,C0268,Jan,142,69,3
U03206,C0268,Feb,225,91,7
U03207,C0268,Mar,275,76,18
U03208,C0268,Apr,270,73,19
U03209,C0268,May,258,84,18
U03210,C0268,Jun,185,86,17
U03211,C0268,Jul,280,65,12
U03212,C0268,Aug,108,74,4
U03213,C0268,Sep,244,67,8
U03214,C0268,Oct,208,75,3
U03215,C0268,Nov,181,92,17
U03216,C0268,Dec,221,81,19
U03217,C0269,Jan,713,32,62
U03218,C0269,Feb,560,35,40
U03219,C0269,Mar,934,42,43
U03220,C0269,Apr,616,43,74
U03221,C0269,May,457,32,60
U03222,C0269,Jun,588,53,73
U03223,C0269,Jul,479,47,65
U03224,C0269,Aug,720,43,87
U03225,C0269,Sep,789,28,38
U03226,C0269,Oct,780,45,47
U03227,C0269,Nov,676,24,41
U03228,C0269,Dec,479,41,73
U03229,C0270,Jan,743,19,50
U03230,C0270,Feb,688,28,69
U03231,C0270,Mar,509,22,48
U03232,C0270,Apr,411,37,47
U03233,C0270,May,606,20,50
U03234,C0270,Jun,675,23,71
U03235,C0270,Jul,445,54,85
U03236,C0270,Aug,895,20,38
U03237,C0270,Sep,722,23,54
U03238,C0270,Oct,408,40,83
U03239,C0270,Nov,689,43,67
U03240,C0270,Dec,599,38,83
U03241,C0271,Jan,180,87,7
U03242,C0271,Feb,259,71,13
U03243,C0271,Mar,184,97,6
U03244,C0271,Apr,208,74,3
U03245,C0271,May,230,89,18
U03246,C0271,Jun,230,67,12
U03247,C0271,Jul,121,74,17
U03248,C0271,Aug,100,70,10
U03249,C0271,Sep,135,74,8
U03250,C0271,Oct,208,98,19
U03251,C0271,Nov,276,86,17
U03252,C0271,Dec,281,73,13
U03253,C0272,Jan,697,41,74
U03254,C0272,Feb,841,20,80
U03255,C0272,Mar,796,33,48
U03256,C0272,Apr,476,27,71
U03257,C0272,May,909,24,86
U03258,C0272,Jun,415,27,84
U03259,C0272,Jul,716,53,90
U03260,C0272,Aug,489,49,41
U03261,C0272,Sep,865,38,45
U03262,C0272,Oct,702,28,39
U03263,C0272,Nov,686,54,58
U03264,C0272,Dec,761,23,39
U03265,C0273,Jan,125,94,11
U03266,C0273,Feb,201,81,17
U03267,C0273,Mar,246,73,6
U03268,C0273,Apr,225,96,4
U03269,C0273,May,173,83,15
U03270,C0273,Jun,184,73,17
U03271,C0273,Jul,173,97,13
U03272,C0273,Aug,175,70,16
U03273,C0273,Sep,209,93,11
U03274,C0273,Oct,254,67,4
U03275,C0273,Nov,269,80,20
U03276,C0273,Dec,82,74,6
U03277,C0274,Jan,697,42,45
U03278,C0274,Feb,808,22,49
U03279,C0274,Mar,797,47,77
U03280,C0274,Apr,495,40,64
U03281,C0274,May,879,52,87
U03282,C0274,Jun,876,24,40
U03283,C0274,Jul,584,24,60
U03284,C0274,Aug,843,30,60
U03285,C0274,Sep,736,22,55
U03286,C0274,Oct,750,49,48
U03287,C0274,Nov,887,25,52
U03288,C0274,Dec,865,20,69
U03289,C0275,Jan,559,48,44
U03290,C0275,Feb,618,38,71
U03291,C0275,Mar,432,42,38
U03292,C0275,Apr,770,45,65
U03293,C0275,May,618,21,48
U03294,C0275,Jun,423,45,52
U03295,C0275,Jul,658,29,40
U03296,C0275,Aug,545,22,52
U03297,C0275,Sep,814,23,54
U03298,C0275,Oct,862,44,68
U03299,C0275,Nov,619,34,46
U03300,C0275,Dec,455,23,62
U03301,C0276,Jan,750,37,45
U03302,C0276,Feb,603,40,61
U03303,C0276,Mar,893,48,69
U03304,C0276,Apr,564,45,57
U03305,C0276,May,798,18,70
U03306,C0276,Jun,603,22,81
U03307,C0276,Jul,548,38,77
U03308,C0276,Aug,724,18,44
U03309,C0276,Sep,869,27,66
U03310,C0276,Oct,724,25,85
U03311,C0276,Nov,816,34,68
U03312,C0276,Dec,403,46,88
U03313,C0277,Jan,528,46,75
U03314,C0277,Feb,499,20,48
U03315,C0277,Mar,592,44,79
U03316,C0277,Apr,570,42,48
U03317,C0277,May,756,31,47
U03318,C0277,Jun,414,41,87
U03319,C0277,Jul,772,19,54
U03320,C0277,Aug,714,50,87
U03321,C0277,Sep,527,49,76
U03322,C0277,Oct,866,44,61
U03323,C0277,Nov,760,40,88
U03324,C0277,Dec,836,51,83
U03325,C0278,Jan,743,25,46
U03326,C0278,Feb,869,45,58
U03327,C0278,Mar,581,53,73
U03328,C0278,Apr,566,52,62
U03329,C0278,May,790,36,89
U03330,C0278,Jun,847,36,79
U03331,C0278,Jul,501,23,86
U03332,C0278,Aug,506,23,76
U03333,C0278,Sep,416,44,41
U03334,C0278,Oct,908,52,41
U03335,C0278,Nov,854,50,72
U03336,C0278,Dec,433,36,89
U03337,C0279,Jan,830,31,49
U03338,C0279,Feb,865,53,59
U03339,C0279,Mar,517,30,89
U03340,C0279,Apr,880,25,57
U03341,C0279,May,875,44,87
U03342,C0279,Jun,805,18,58
U03343,C0279,Jul,629,50,53
U03344,C0279,Aug,674,34,54
U03345,C0279,Sep,824,33,35
U03346,C0279,Oct,824,20,35
U03347,C0279,Nov,426,27,85
U03348,C0279,Dec,783,51,87
U03349,C0280,Jan,269,85,13
U03350,C0280,Feb,123,92,10
U03351,C0280,Mar,222,90,9
U03352,C0280,Apr,237,90,4
U03353,C0280,May,285,92,7
U03354,C0280,Jun,242,89,8
U03355,C0280,Jul,183,85,19
U03356,C0280,Aug,120,92,10
U03357,C0280,Sep,105,73,19
U03358,C0280,Oct,110,90,11
U03359,C0280,Nov,294,100,8
U03360,C0280,Dec,162,78,5
U03361,C0281,Jan,495,19,62
U03362,C0281,Feb,411,55,44
U03363,C0281,Mar,428,52,40
U03364,C0281,Apr,791,19,82
U03365,C0281,May,533,47,75
U03366,C0281,Jun,766,29,50
U03367,C0281,Jul,627,37,47
U03368,C0281,Aug,948,33,81
U03369,C0281,Sep,787,34,77
U03370,C0281,Oct,452,35,40
U03371,C0281,Nov,547,19,75
U03372,C0281,Dec,505,25,64
U03373,C0282,Jan,525,24,44
U03374,C0282,Feb,689,34,46
U03375,C0282,Mar,495,22,66
U03376,C0282,Apr,770,31,60
U03377,C0282,May,503,49,85
U03378,C0282,Jun,422,44,39
U03379,C0282,Jul,898,22,48
U03380,C0282,Aug,829,42,55
U03381,C0282,Sep,861,28,46
U03382,C0282,Oct,705,18,46
U03383,C0282,Nov,432,25,56
U03384,C0282,Dec,755,48,74
U03385,C0283,Jan,405,28,68
U03386,C0283,Feb,660,25,47
U03387,C0283,Mar,430,52,36
U03388,C0283,Apr,930,50,83
U03389,C0283,May,556,31,90
U03390,C0283,Jun,773,25,48
U03391,C0283,Jul,430,38,43
U03392,C0283,Aug,625,23,81
U03393,C0283,Sep,529,35,52
U03394,C0283,Oct,893,30,40
U03395,C0283,Nov,756,53,76
U03396,C0283,Dec,701,47,82
U03397,C0284,Jan,907,45,67
U03398,C0284,Feb,809,30,51
U03399,C0284,Mar,577,30,78
U03400,C0284,Apr,687,43,41
U03401,C0284,May,719,28,85
U03402,C0284,Jun,610,49,62
U03403,C0284,Jul,856,45,73
U03404,C0284,Aug,678,38,74
U03405,C0284,Sep,510,42,62
U03406,C0284,Oct,604,54,57
U03407,C0284,Nov,782,22,63
U03408,C0284,Dec,571,20,67
U03409,C0285,Jan,659,55,61
U03410,C0285,Feb,700,51,57
U03411,C0285,Mar,807,19,42
U03412,C0285,Apr,584,38,62
U03413,C0285,May,590,40,50
U03414,C0285,Jun,474,31,77
U03415,C0285,Jul,780,41,44
U03416,C0285,Aug,721,25,35
U03417,C0285,Sep,726,18,80
U03418,C0285,Oct,736,31,64
U03419,C0285,Nov,729,32,70
U03420,C0285,Dec,467,42,53
U03421,C0286,Jan,617,51,48
U03422,C0286,Feb,505,53,52
U03423,C0286,Mar,476,54,76
U03424,C0286,Apr,831,45,55
U03425,C0286,May,727,30,47
U03426,C0286,Jun,450,49,66
U03427,C0286,Jul,447,35,61
U03428,C0286,Aug,522,25,63
U03429,C0286,Sep,575,38,72
U03430,C0286,Oct,792,33,71
U03431,C0286,Nov,421,36,36
U03432,C0286,Dec,404,47,53
U03433,C0287,Jan,534,43,37
U03434,C0287,Feb,946,51,37
U03435,C0287,Mar,745,19,39
U03436,C0287,Apr,881,24,88
U03437,C0287,May,825,37,52
U03438,C0287,Jun,724,40,60
U03439,C0287,Jul,481,53,84
U03440,C0287,Aug,720,49,74
U03441,C0287,Sep,448,43,54
U03442,C0287,Oct,865,49,89
U03443,C0287,Nov,524,41,74
U03444,C0287,Dec,505,19,49
U03445,C0288,Jan,92,65,7
U03446,C0288,Feb,106,85,16
U03447,C0288,Mar,137,75,5
U03448,C0288,Apr,128,88,20
U03449,C0288,May,81,68,11
U03450,C0288,Jun,280,67,6
U03451,C0288,Jul,92,84,5
U03452,C0288,Aug,147,86,15
U03453,C0288,Sep,149,75,7
U03454,C0288,Oct,229,94,6
U03455,C0288,Nov,112,85,7
U03456,C0288,Dec,272,91,17
U03457,C0289,Jan,525,51,68
U03458,C0289,Feb,646,54,65
U03459,C0289,Mar,901,35,55
U03460,C0289,Apr,894,32,40
U03461,C0289,May,670,36,80
U03462,C0289,Jun,484,40,70
U03463,C0289,Jul,648,31,79
U03464,C0289,Aug,479,22,66
U03465,C0289,Sep,461,31,35
U03466,C0289,Oct,621,47,87
U03467,C0289,Nov,794,30,66
U03468,C0289,Dec,507,39,48
U03469,C0290,Jan,940,50,89
U03470,C0290,Feb,720,37,80
U03471,C0290,Mar,864,27,89
U03472,C0290,Apr,916,24,43
U03473,C0290,May,624,41,59
U03474,C0290,Jun,863,50,47
U03475,C0290,Jul,809,30,39
U03476,C0290,Aug,684,45,45
U03477,C0290,Sep,714,54,76
U03478,C0290,Oct,504,27,64
U03479,C0290,Nov,509,25,50
U03480,C0290,Dec,416,47,46
U03481,C0291,Jan,673,19,65
U03482,C0291,Feb,943,46,57
U03483,C0291,Mar,671,25,70
U03484,C0291,Apr,486,40,62
U03485,C0291,May,617,27,60
U03486,C0291,Jun,914,45,67
U03487,C0291,Jul,741,21,63
U03488,C0291,Aug,679,41,41
U03489,C0291,Sep,450,42,81
U03490,C0291,Oct,832,30,53
U03491,C0291,Nov,593,43,46
U03492,C0291,Dec,682,51,73
U03493,C0292,Jan,905,51,62
U03494,C0292,Feb,511,21,76
U03495,C0292,Mar,654,25,49
U03496,C0292,Apr,517,21,37
U03497,C0292,May,672,33,39
U03498,C0292,Jun,944,24,52
U03499,C0292,Jul,631,43,60
U03500,C0292,Aug,802,24,49
U03501,C0292,Sep,674,49,48
U03502,C0292,Oct,575,31,57
U03503,C0292,Nov,694,36,81
U03504,C0292,Dec,403,24,46
U03505,C0293,Jan,915,48,82
U03506,C0293,Feb,712,33,45
U03507,C0293,Mar,722,22,45
U03508,C0293,Apr,591,39,64
U03509,C0293,May,545,18,77
U03510,C0293,Jun,885,45,56
U03511,C0293,Jul,421,29,51
U03512,C0293,Aug,478,28,78
U03513,C0293,Sep,409,40,65
U03514,C0293,Oct,401,49,90
U03515,C0293,Nov,653,48,42
U03516,C0293,Dec,446,19,71
U03517,C0294,Jan,697,32,68
U03518,C0294,Feb,915,28,83
U03519,C0294,Mar,550,24,41
U03520,C0294,Apr,711,39,63
U03521,C0294,May,902,40,69
U03522,C0294,Jun,663,49,51
U03523,C0294,Jul,773,47,35
U03524,C0294,Aug,761,37,80
U03525,C0294,Sep,741,51,84
U03526,C0294,Oct,895,25,52
U03527,C0294,Nov,931,19,44
U03528,C0294,Dec,820,32,77
U03529,C0295,Jan,545,40,66
U03530,C0295,Feb,431,33,71
U03531,C0295,Mar,841,41,48
U03532,C0295,Apr,491,30,59
U03533,C0295,May,510,35,75
U03534,C0295,Jun,860,51,46
U03535,C0295,Jul,671,40,56
U03536,C0295,Aug,800,55,61
U03537,C0295,Sep,682,37,47
U03538,C0295,Oct,442,55,68
U03539,C0295,Nov,751,25,62
U03540,C0295,Dec,865,54,85
U03541,C0296,Jan,755,36,42
U03542,C0296,Feb,408,49,78
U03543,C0296,Mar,550,47,78
U03544,C0296,Apr,553,51,53
U03545,C0296,May,566,37,66
U03546,C0296,Jun,695,22,86
U03547,C0296,Jul,701,18,64
U03548,C0296,Aug,441,31,53
U03549,C0296,Sep,526,21,66
U03550,C0296,Oct,713,18,62
U03551,C0296,Nov,760,18,38
U03552,C0296,Dec,657,26,57
U03553,C0297,Jan,152,97,20
U03554,C0297,Feb,119,70,11
U03555,C0297,Mar,116,77,16
U03556,C0297,Apr,229,70,12
U03557,C0297,May,136,67,18
U03558,C0297,Jun,170,80,15
U03559,C0297,Jul,188,90,6
U03560,C0297,Aug,146,84,12
U03561,C0297,Sep,124,92,13
U03562,C0297,Oct,285,73,9
U03563,C0297,Nov,144,73,16
U03564,C0297,Dec,221,77,12
U03565,C0298,Jan,712,23,54
U03566,C0298,Feb,872,52,46
U03567,C0298,Mar,784,45,41
U03568,C0298,Apr,541,51,63
U03569,C0298,May,720,50,78
U03570,C0298,Jun,766,47,57
U03571,C0298,Jul,837,47,61
U03572,C0298,Aug,820,47,36
U03573,C0298,Sep,427,44,40
U03574,C0298,Oct,543,37,85
U03575,C0298,Nov,648,55,67
U03576,C0298,Dec,782,26,74
U03577,C0299,Jan,700,21,83
U03578,C0299,Feb,802,26,60
U03579,C0299,Mar,406,47,86
U03580,C0299,Apr,930,47,88
U03581,C0299,May,455,23,38
U03582,C0299,Jun,676,24,56
U03583,C0299,Jul,499,36,71
U03584,C0299,Aug,893,39,90
U03585,C0299,Sep,462,25,82
U03586,C0299,Oct,923,21,79
U03587,C0299,Nov,609,51,44
U03588,C0299,Dec,907,26,49
U03589,C0300,Jan,252,74,12
U03590,C0300,Feb,240,84,3
U03591,C0300,Mar,286,96,9
U03592,C0300,Apr,109,69,3
U03593,C0300,May,119,72,19
U03594,C0300,Jun,104,80,9
U03595,C0300,Jul,106,95,3
U03596,C0300,Aug,293,97,17
U03597,C0300,Sep,180,68,6
U03598,C0300,Oct,156,90,18
U03599,C0300,Nov,127,80,20
U03600,C0300,Dec,146,93,6
